FIPS,name,population_2015,DI_2000,DI_2015,DI_ratio
19109,"Kossuth County, Iowa",15165,0.03300645965234607,0.08046781177764711,2.4379413189177814
55027,"Dodge County, Wisconsin",88502,0.11759173426004364,0.17980579748287567,1.5290683364295927
46097,"Miner County, South Dakota",2236,0.03557123260826963,0.08779224159071919,2.4680685810788905
16025,"Camas County, Idaho",1066,0.1560429007292353,0.2305035093505839,1.4771803668950771
06113,"Yolo County, California",213016,0.5832369610604826,0.6642291586482043,1.138866709408224
51097,"King and Queen County, Virginia",7158,0.4988848043062276,0.4920203267221374,0.9862403554390953
27075,"Lake County, Minnesota",10631,0.04343635494325543,0.07922206777782655,1.8238654666424245
32029,"Storey County, Nevada",3987,0.18517384133588485,0.2837487689704805,1.5323372184940078
21181,"Nicholas County, Kentucky",7131,0.03983048922358681,0.07116010617460317,1.7865737419178769
25027,"Worcester County, Massachusetts",818963,0.23747607535648707,0.3704570942285071,1.5599764888837566
38033,"Golden Valley County, North Dakota",1845,0.05438232721769637,0.12258723129236705,2.2541740591873083
47029,"Cocke County, Tennessee",35162,0.0858284081535609,0.12268020444752847,1.4293659533803045
21167,"Mercer County, Kentucky",21407,0.1253164397003452,0.1648787200964232,1.315699045477822
51680,"Lynchburg city, Virginia",79812,0.47217831014259276,0.5184963330639698,1.0980943468313686
18039,"Elkhart County, Indiana",203474,0.2903499835553598,0.40058396047544503,1.3796589742153968
27031,"Cook County, Minnesota",5194,0.19180507629576599,0.24536404409163212,1.279236445824184
31065,"Furnas County, Nebraska",4862,0.04573748809127478,0.1069247575135448,2.3377925193478775
48117,"Deaf Smith County, Texas",18952,0.5213692366341387,0.45848584313347146,0.8793879863211137
19095,"Iowa County, Iowa",16401,0.03481282125681283,0.08510496123115151,2.4446441902348424
20175,"Seward County, Kansas",23152,0.5830677267481718,0.5646800150989644,0.9684638493854607
17173,"Shelby County, Illinois",21775,0.02578797980337753,0.051971631568035644,2.0153432709462864
45063,"Lexington County, South Carolina",281833,0.2890105163361346,0.4017243692190186,1.3899991402104959
55071,"Manitowoc County, Wisconsin",79806,0.09508882618500002,0.16525175380516907,1.737867217791327
17041,"Douglas County, Illinois",19823,0.08784175202835359,0.17978700197667252,2.046714663872378
50011,"Franklin County, Vermont",48799,0.07977830108108468,0.10869722559786447,1.3624911050360338
28105,"Oktibbeha County, Mississippi",49800,0.5195995377062695,0.5376794519325306,1.0347958628024834
40009,"Beckham County, Oklahoma",23768,0.27387179583218774,0.4035869517229361,1.4736345905813175
18183,"Whitley County, Indiana",33406,0.04156233917485107,0.0839766912674152,2.0204996382453038
23031,"York County, Maine",201169,0.05484285258333721,0.10223907309799649,1.8642187319238674
40153,"Woodward County, Oklahoma",21559,0.17948060731602,0.3379975334687705,1.883198070940568
36059,"Nassau County, New York",1361350,0.42626025575622173,0.5729387268935947,1.3441054359552076
20061,"Geary County, Kansas",37030,0.5558457629581046,0.6053586867424444,1.0890767315034326
37111,"McDowell County, North Carolina",44989,0.1655652752760004,0.22009239910604037,1.3293391306790765
29129,"Mercer County, Missouri",3694,0.026989885491668107,0.07151504468974236,2.649697965996164
27099,"Mower County, Minnesota",39116,0.1323443420526226,0.3190057502206157,2.4104222762600083
55035,"Eau Claire County, Wisconsin",102105,0.10728242969932605,0.1750810394014934,1.6319637790846309
08087,"Morgan County, Colorado",28360,0.4575535973990535,0.5250082870809545,1.1474246734488478
35057,"Torrance County, New Mexico",15485,0.5319166430000026,0.572526471096036,1.0763462257300214
22111,"Union Parish, Louisiana",22477,0.44237299345869563,0.45715594894644546,1.0334174004885994
39103,"Medina County, Ohio",176395,0.06362461664132914,0.11217543152223826,1.763082238351305
47047,"Fayette County, Tennessee",39165,0.48567567084458463,0.4560533361255934,0.9390079913464096
47039,"Decatur County, Tennessee",11660,0.12530794303295173,0.15181148378663606,1.2115072685114208
13057,"Cherokee County, Georgia",235900,0.18456350926445372,0.34558293429023373,1.8724336986628363
19167,"Sioux County, Iowa",34937,0.07473982593639075,0.22637674388896534,3.0288636754603773
33019,"Sullivan County, New Hampshire",42967,0.044229619331469495,0.08750594332243096,1.9784466754424503
41023,"Grant County, Oregon",7185,0.10166046198101937,0.15196153100966794,1.4947948105728666
44005,"Newport County, Rhode Island",82423,0.17605611767573667,0.24814373298150688,1.4094581674153606
35041,"Roosevelt County, New Mexico",19120,0.49854108113254875,0.566403861495845,1.1361227448079716
35013,"Doña Ana County, New Mexico",214295,0.5097569086271027,0.5059982951080769,0.9926266550675134
30029,"Flathead County, Montana",96165,0.08475337776924877,0.13057903975094634,1.5406942258568552
26021,"Berrien County, Michigan",154636,0.36049567868013693,0.4069400131010931,1.1288346495331103
39147,"Seneca County, Ohio",55610,0.12238967164105813,0.17827598300976072,1.4566260422088948
29029,"Camden County, Missouri",44237,0.054617016054170374,0.10755870250850647,1.9693258672686795
01091,"Marengo County, Alabama",20028,0.5111620122961839,0.5331018658294786,1.0429215258675797
36083,"Rensselaer County, New York",160266,0.17812826101022955,0.2831432813173691,1.5895472156499004
21029,"Bullitt County, Kentucky",78702,0.04433750727438882,0.09642253977596364,2.174739756550574
13289,"Twiggs County, Georgia",8390,0.5095896427520855,0.5190494012723942,1.01856348270585
13293,"Upson County, Georgia",26368,0.4329257723816657,0.46149632667425566,1.0659941175029013
47101,"Lewis County, Tennessee",11854,0.0712305314916239,0.1287953752712751,1.8081484522745748
48083,"Coleman County, Texas",8338,0.30184977456900064,0.3720511830454348,1.2325706838001518
48231,"Hunt County, Texas",89844,0.3439802881926221,0.4409468954785501,1.2818958254713382
55129,"Washburn County, Wisconsin",15552,0.06355194838758885,0.10578551514362178,1.6645518796443508
22105,"Tangipahoa Parish, Louisiana",128755,0.4418006620305435,0.4991712157084303,1.1298561967159761
17077,"Jackson County, Illinois",59362,0.3481302967833599,0.42065930728442014,1.2083386914934173
42123,"Warren County, Pennsylvania",40396,0.029066212257332007,0.05945910655189996,2.045643444198729
48021,"Bastrop County, Texas",80527,0.5099052285806688,0.5851523562550199,1.1475708101362345
46051,"Grant County, South Dakota",7142,0.029581561961792468,0.10959006422685227,3.7046747013696826
30005,"Blaine County, Montana",6577,0.5180383715315373,0.5369606823472773,1.036526851784739
51820,"Waynesboro city, Virginia",21491,0.2709435925436793,0.38128275734799544,1.4072403549699304
18073,"Jasper County, Indiana",33470,0.07184758355901169,0.1559978764282482,2.171233445869756
37125,"Moore County, North Carolina",94352,0.3538283024677119,0.3804843200040728,1.0753360241406729
02016,"Aleutians West Census Area, Alaska",5702,0.7404503677058812,0.7641157717013719,1.031960824151945
29153,"Ozark County, Missouri",9409,0.05724825535202792,0.08488320001451696,1.4827211675282979
20181,"Sherman County, Kansas",5983,0.17912079953697924,0.26903615675623976,1.5019816651761742
40087,"McClain County, Oklahoma",38066,0.26113900496185727,0.3547223169236255,1.358365890133637
20101,"Lane County, Kansas",1670,0.05668674468144354,0.192707940194513,3.3995238441976743
21109,"Jackson County, Kentucky",13352,0.02408733231228361,0.03921560306282832,1.6280592036682233
28143,"Tunica County, Mississippi",10343,0.43165359899456235,0.3848675456846669,0.8916120393322962
18037,"Dubois County, Indiana",42461,0.07554425395931486,0.15882473207935424,2.102406520089416
30009,"Carbon County, Montana",10408,0.07014978135805207,0.10249956886359556,1.4611530767348606
27043,"Faribault County, Minnesota",14050,0.09162371383609198,0.1544092195944982,1.685253883844141
55073,"Marathon County, Wisconsin",135868,0.1254267565077716,0.20006831272746348,1.5951007448324392
46037,"Day County, South Dakota",5539,0.1628698403604503,0.23553991758500464,1.446184984670746
06111,"Ventura County, California",850536,0.5674484091098757,0.6238049906218005,1.0993157802668407
05007,"Benton County, Arkansas",249672,0.2385422792565011,0.4198534462668766,1.7600797962335817
30035,"Glacier County, Montana",13647,0.4908950746431869,0.49805603778387314,1.0145875636374866
48053,"Burnet County, Texas",45463,0.30475945233391294,0.4081607593638141,1.339288268954521
38035,"Grand Forks County, North Dakota",70916,0.15092131528629407,0.2679434679504863,1.7753851895751374
37065,"Edgecombe County, North Carolina",54150,0.5118860234153692,0.529632031408033,1.0346678892974266
21047,"Christian County, Kentucky",73309,0.47004528745592533,0.5032408218355756,1.070621991679393
20047,"Edwards County, Kansas",2968,0.1958103394944787,0.3723970756814919,1.9018253920753374
29091,"Howell County, Missouri",40117,0.0803429220820571,0.10439336710501206,1.299347402356008
49055,"Wayne County, Utah",2692,0.06257640344672724,0.14884963759578498,2.378686364142103
27097,"Morrison County, Minnesota",32775,0.03845266686102075,0.07596048050567653,1.975428148591619
21205,"Rowan County, Kentucky",23892,0.08874008960230464,0.10439095945834817,1.17636752369965
55093,"Pierce County, Wisconsin",40889,0.0484486926648226,0.09792825683464203,2.0212775917841292
12095,"Orange County, Florida",1288126,0.5947221904533637,0.6928501940957261,1.164998053238199
40109,"Oklahoma County, Oklahoma",776864,0.5146704430976712,0.6184043069333647,1.2015539559865642
16031,"Cassia County, Idaho",23506,0.3325318383912238,0.43528200562055347,1.3089934718023724
19123,"Mahaska County, Iowa",22324,0.06245352272185951,0.11504398428199479,1.8420735815712117
47037,"Davidson County, Tennessee",678889,0.4999929157141411,0.5872752518894646,1.1745671457177707
13075,"Cook County, Georgia",17124,0.46904875332760404,0.5015410669014955,1.0692727852773918
13087,"Decatur County, Georgia",27174,0.526238211910292,0.5574317310624561,1.0592764235780767
51113,"Madison County, Virginia",13134,0.23990043714255038,0.2620317280659246,1.0922519824764791
35023,"Hidalgo County, New Mexico",4423,0.5144229812628462,0.5309620322512527,1.0321506845355257
16007,"Bear Lake County, Idaho",5922,0.06564321077852316,0.12527073537601377,1.9083578315306793
45025,"Chesterfield County, South Carolina",46017,0.4843887405708598,0.5194854029136514,1.072455570089077
26013,"Baraga County, Michigan",8575,0.36937154139019646,0.4407345452673601,1.1932011426992348
31099,"Kearney County, Nebraska",6585,0.06101842570212246,0.13621051796236316,2.2322850253022053
18149,"Starke County, Indiana",22958,0.06662135142866511,0.10209511267661402,1.5324683526711773
19179,"Wapello County, Iowa",35173,0.09089592083549682,0.27128012326516804,2.984513724836234
53019,"Ferry County, Washington",7582,0.38147587086735507,0.41371945459143844,1.084523258707744
20155,"Reno County, Kansas",63718,0.1971596296775986,0.2739358094299366,1.3894112596878212
38007,"Billings County, North Dakota",936,0.029362398615541678,0.1510336766747023,5.143778567012552
36025,"Delaware County, New York",46053,0.09170295036101787,0.14736062529742838,1.6069343976098516
51149,"Prince George County, Virginia",37862,0.5344912176711846,0.5780325025945088,1.0814630502499865
26153,"Schoolcraft County, Michigan",8173,0.21223325860840808,0.24936807199878486,1.1749716968672392
48101,"Cottle County, Texas",1426,0.45865218297487464,0.5241246436606914,1.1427496981724896
31051,"Dixon County, Nebraska",5797,0.12179286257774276,0.24210087702571645,1.9878084142342802
42083,"McKean County, Pennsylvania",42412,0.07658860766536303,0.12110881940236479,1.5812902609683541
45049,"Hampton County, South Carolina",20049,0.5169586107724707,0.5397938337805913,1.04417224615719
51840,"Winchester city, Virginia",27284,0.35013182768295575,0.5085780214948125,1.452532964113533
47137,"Pickett County, Tennessee",5146,0.02969854744722891,0.05305212019557244,1.7863540393630462
45091,"York County, South Carolina",251195,0.3773758129697795,0.4482835881845167,1.1878969790266223
53077,"Yakima County, Washington",248830,0.5550195822611076,0.601607563761205,1.0839393473475325
01125,"Tuscaloosa County, Alabama",203976,0.45647592669513515,0.5061208517352,1.1087569401512405
18081,"Johnson County, Indiana",149633,0.07205057917656117,0.17695950881415792,2.4560456117988396
18051,"Gibson County, Indiana",33775,0.0761755133595597,0.11530959110607822,1.5137356615084414
36123,"Yates County, New York",25048,0.0482920614091124,0.08992473597787227,1.8621018311076705
31127,"Nemaha County, Nebraska",7046,0.05424977615077447,0.10758951993475378,1.9832251406113468
48095,"Concho County, Texas",4081,0.5071026918159616,0.5328651293177521,1.050803196113067
20123,"Mitchell County, Kansas",6282,0.05022039295015552,0.07919668684597576,1.5769826198807255
18015,"Carroll County, Indiana",19856,0.07152131798642805,0.10479089770683864,1.465170115107832
40019,"Carter County, Oklahoma",48689,0.39266375409034165,0.47525321233810885,1.2103312500515786
53047,"Okanogan County, Washington",41516,0.44804829288859616,0.5169523657826097,1.15378715640179
12111,"St. Lucie County, Florida",298563,0.41795837448074014,0.5803075898179076,1.3884339332567883
45005,"Allendale County, South Carolina",9433,0.4198876791949171,0.40999837675880213,0.9764477432272448
16071,"Oneida County, Idaho",4281,0.06465317991456511,0.11559404764130221,1.787909702106719
13277,"Tift County, Georgia",40764,0.520489197088674,0.5777098418469194,1.1099362774065356
01025,"Clarke County, Alabama",24675,0.5038069179876048,0.5217285460632477,1.0355724136286748
42017,"Bucks County, Pennsylvania",627367,0.16379634614070923,0.27173840873220373,1.6590016513479908
34025,"Monmouth County, New Jersey",628715,0.33383310705827474,0.41073859570410454,1.2303710657205877
28017,"Chickasaw County, Mississippi",17328,0.514770731411181,0.5482667343775728,1.0650697503227633
49047,"Uintah County, Utah",37928,0.2512518371380644,0.3158760097602097,1.2572087565936239
16077,"Power County, Idaho",7648,0.4029422206164975,0.5067739016019103,1.2576837960205594
16057,"Latah County, Idaho",38778,0.13205059991233514,0.1941192876466253,1.470037150724767
36079,"Putnam County, New York",99042,0.18171518634918163,0.33362986646704196,1.8360043162597484
02122,"Kenai Peninsula Borough, Alaska",58059,0.26042401126887404,0.33121026221062483,1.2718115376414647
21013,"Bell County, Kentucky",27337,0.08325955392328648,0.10773561908142061,1.2939730517975851
29207,"Stoddard County, Missouri",29862,0.0594296462734991,0.0868790773000606,1.4618811106537204
29223,"Wayne County, Missouri",13405,0.05072817514326306,0.08514008920920835,1.6783589981063087
